disease_id	hpo_id	source	evidence_class
MONDO:0010572	HP:0004474	HPO_annotations	inferred_mapping
MONDO:0010572	HP:0001241	HPO_annotations	inferred_mapping
MONDO:0010572	HP:0001582	HPO_annotations	inferred_mapping
MONDO:0010572	HP:0001263	HPO_annotations	curated_association
MONDO:0010572	HP:0011967	HPO_annotations	curated_association
MONDO:0010572	HP:0100777	HPO_annotations	curated_association
MONDO:0010572	HP:0002808	HPO_annotations	inferred_mapping
MONDO:0010572	HP:0001419	HPO_annotations	curated_association
MONDO:0010572	HP:0000926	HPO_annotations	inferred_mapping
MONDO:0010572	HP:0006000	HPO_annotations	inferred_mapping
MONDO:0010572	HP:0000767	HPO_annotations	inferred_mapping
MONDO:0010572	HP:0000348	HPO_annotations	inferred_mapping
MONDO:0010572	HP:0002208	HPO_annotations	inferred_mapping
MONDO:0010572	HP:0000768	HPO_annotations	inferred_mapping
MONDO:0010572	HP:0000444	HPO_annotations	curated_association
MONDO:0010572	HP:0001510	HPO_annotations	curated_association
MONDO:0010572	HP:0000885	HPO_annotations	inferred_mapping
MONDO:0010572	HP:0002028	HPO_annotations	inferred_mapping
MONDO:0010572	HP:0000126	HPO_annotations	inferred_mapping
MONDO:0010572	HP:0003777	HPO_annotations	curated_association
MONDO:0026726	HP:0003774	HPO_annotations	curated_association
MONDO:0026726	HP:0003577	HPO_annotations	curated_association
MONDO:0026726	HP:0003621	HPO_annotations	curated_association
MONDO:0026726	HP:0011463	HPO_annotations	curated_association
MONDO:0026726	HP:0000097	HPO_annotations	curated_association
MONDO:0026726	HP:0003581	HPO_annotations	curated_association
MONDO:0026726	HP:0003593	HPO_annotations	curated_association
MONDO:0026726	HP:0000093	HPO_annotations	curated_association
MONDO:0026726	HP:0001417	HPO_annotations	curated_association
MONDO:0026726	HP:0012588	HPO_annotations	curated_association
MONDO:0030360	HP:0002908	HPO_annotations	curated_association
MONDO:0030360	HP:0001508	HPO_annotations	curated_association
MONDO:0030360	HP:0003155	HPO_annotations	curated_association
MONDO:0030360	HP:0003593	HPO_annotations	curated_association
MONDO:0030360	HP:0001405	HPO_annotations	curated_association
MONDO:0030360	HP:0000007	HPO_annotations	curated_association
MONDO:0030360	HP:0011888	HPO_annotations	curated_association
MONDO:0030360	HP:0030948	HPO_annotations	curated_association
MONDO:0030360	HP:0000978	HPO_annotations	curated_association
MONDO:0030360	HP:0001406	HPO_annotations	curated_association
MONDO:0030360	HP:0002910	HPO_annotations	curated_association
MONDO:0030360	HP:0002028	HPO_annotations	curated_association
MONDO:0009366	HP:0001288	HPO_annotations	inferred_mapping
MONDO:0009366	HP:0002343	HPO_annotations	curated_association
MONDO:0009366	HP:0000726	HPO_annotations	inferred_mapping
MONDO:0009366	HP:0001263	HPO_annotations	inferred_mapping
MONDO:0009366	HP:0002607	HPO_annotations	curated_association
MONDO:0009366	HP:0000020	HPO_annotations	curated_association
MONDO:0009366	HP:0000006	HPO_annotations	curated_association
MONDO:0013430	HP:0003577	HPO_annotations	curated_association
MONDO:0013430	HP:0000046	HPO_annotations	curated_association
MONDO:0013430	HP:0006628	HPO_annotations	curated_association
MONDO:0013430	HP:0004322	HPO_annotations	curated_association
MONDO:0013430	HP:0002780	HPO_annotations	curated_association
MONDO:0013430	HP:0000160	HPO_annotations	curated_association
MONDO:0013430	HP:0000064	HPO_annotations	inferred_mapping
MONDO:0013430	HP:0002020	HPO_annotations	curated_association
MONDO:0013430	HP:0001270	HPO_annotations	curated_association
MONDO:0013430	HP:0010306	HPO_annotations	curated_association
MONDO:0013430	HP:0001508	HPO_annotations	curated_association
MONDO:0013430	HP:0012471	HPO_annotations	curated_association
MONDO:0013430	HP:0008551	HPO_annotations	curated_association
MONDO:0013430	HP:0006498	HPO_annotations	curated_association
MONDO:0013430	HP:0002812	HPO_annotations	curated_association
MONDO:0013430	HP:0002779	HPO_annotations	curated_association
MONDO:0013430	HP:0006532	HPO_annotations	curated_association
MONDO:0013430	HP:0000774	HPO_annotations	curated_association
MONDO:0013430	HP:0000773	HPO_annotations	curated_association
MONDO:0013430	HP:0001601	HPO_annotations	curated_association
MONDO:0013430	HP:0000358	HPO_annotations	curated_association
MONDO:0013430	HP:0002215	HPO_annotations	inferred_mapping
MONDO:0013430	HP:0000494	HPO_annotations	curated_association
MONDO:0013430	HP:0000252	HPO_annotations	curated_association
MONDO:0013430	HP:0000054	HPO_annotations	curated_association
MONDO:0013430	HP:0000750	HPO_annotations	curated_association
MONDO:0013430	HP:0001762	HPO_annotations	curated_association
MONDO:0013430	HP:0002750	HPO_annotations	curated_association
MONDO:0013430	HP:0002970	HPO_annotations	curated_association
MONDO:0013430	HP:0003561	HPO_annotations	curated_association
MONDO:0013430	HP:0003187	HPO_annotations	curated_association
MONDO:0013430	HP:0011968	HPO_annotations	curated_association
MONDO:0013430	HP:0003100	HPO_annotations	curated_association
MONDO:0013430	HP:0003065	HPO_annotations	curated_association
MONDO:0013430	HP:0002094	HPO_annotations	curated_association
MONDO:0013430	HP:0000308	HPO_annotations	curated_association
MONDO:0013430	HP:0000327	HPO_annotations	curated_association
MONDO:0013430	HP:0000426	HPO_annotations	curated_association
MONDO:0013430	HP:0000007	HPO_annotations	curated_association
MONDO:0013430	HP:0006443	HPO_annotations	curated_association
MONDO:0013430	HP:0008665	HPO_annotations	curated_association
MONDO:0013430	HP:0001511	HPO_annotations	curated_association
MONDO:0013430	HP:0000047	HPO_annotations	curated_association
MONDO:0013430	HP:0000028	HPO_annotations	curated_association
MONDO:0013430	HP:0000369	HPO_annotations	curated_association
MONDO:0013430	HP:0000347	HPO_annotations	curated_association
MONDO:0013430	HP:0002225	HPO_annotations	inferred_mapping
MONDO:0013430	HP:0000325	HPO_annotations	curated_association
MONDO:0007449	HP:0002552	HPO_annotations	curated_association
MONDO:0007449	HP:0002164	HPO_annotations	curated_association
MONDO:0007449	HP:0000958	HPO_annotations	curated_association
MONDO:0007449	HP:0000968	HPO_annotations	curated_association
MONDO:0007449	HP:0000668	HPO_annotations	curated_association
MONDO:0007449	HP:0000006	HPO_annotations	inferred_mapping
MONDO:0007449	HP:0000963	HPO_annotations	curated_association
MONDO:0859362	HP:0002474	HPO_annotations	curated_association
MONDO:0859362	HP:0001256	HPO_annotations	curated_association
MONDO:0859362	HP:0003124	HPO_annotations	curated_association
MONDO:0859362	HP:0004322	HPO_annotations	curated_association
MONDO:0859362	HP:0030796	HPO_annotations	curated_association
MONDO:0859362	HP:0002173	HPO_annotations	curated_association
MONDO:0859362	HP:0001263	HPO_annotations	curated_association
MONDO:0859362	HP:0003593	HPO_annotations	curated_association
MONDO:0859362	HP:0012450	HPO_annotations	curated_association
MONDO:0859362	HP:0000007	HPO_annotations	curated_association
MONDO:0859362	HP:0001987	HPO_annotations	curated_association
MONDO:0859362	HP:0001943	HPO_annotations	curated_association
MONDO:0859362	HP:0000821	HPO_annotations	curated_association
MONDO:0859362	HP:0002925	HPO_annotations	curated_association
MONDO:0859362	HP:0007018	HPO_annotations	curated_association
MONDO:0859362	HP:0001510	HPO_annotations	curated_association
MONDO:0859362	HP:0001631	HPO_annotations	curated_association
MONDO:0859362	HP:0000842	HPO_annotations	curated_association
MONDO:0011930	HP:0002069	HPO_annotations	curated_association
MONDO:0011930	HP:0002076	HPO_annotations	curated_association
MONDO:0011930	HP:0003581	HPO_annotations	curated_association
MONDO:0011930	HP:0001340	HPO_annotations	inferred_mapping
MONDO:0011930	HP:0001351	HPO_annotations	inferred_mapping
MONDO:0011930	HP:0003680	HPO_annotations	inferred_mapping
MONDO:0011930	HP:0001251	HPO_annotations	curated_association
MONDO:0011930	HP:0010852	HPO_annotations	curated_association
MONDO:0011930	HP:0100543	HPO_annotations	curated_association
MONDO:0011930	HP:0000726	HPO_annotations	curated_association
MONDO:0011930	HP:0001312	HPO_annotations	inferred_mapping
MONDO:0011930	HP:0000006	HPO_annotations	curated_association
MONDO:0011930	HP:0001326	HPO_annotations	inferred_mapping
MONDO:0011930	HP:0001249	HPO_annotations	curated_association
MONDO:0011930	HP:0001337	HPO_annotations	curated_association
MONDO:0011930	HP:0000643	HPO_annotations	curated_association
MONDO:0011930	HP:0001336	HPO_annotations	curated_association
MONDO:0010298	HP:0002421	HPO_annotations	curated_association
MONDO:0010298	HP:0000121	HPO_annotations	curated_association
MONDO:0010298	HP:0004322	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0001332	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0001250	HPO_annotations	curated_association
MONDO:0010298	HP:0001252	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0003593	HPO_annotations	curated_association
MONDO:0010298	HP:0001270	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0011463	HPO_annotations	curated_association
MONDO:0010298	HP:0011462	HPO_annotations	curated_association
MONDO:0010298	HP:0001889	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0001249	HPO_annotations	curated_association
MONDO:0010298	HP:0003149	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0001347	HPO_annotations	curated_association
MONDO:0010298	HP:0002179	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0002015	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0003621	HPO_annotations	curated_association
MONDO:0010298	HP:0002013	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0001266	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0001260	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0001263	HPO_annotations	curated_association
MONDO:0010298	HP:0002071	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0001419	HPO_annotations	curated_association
MONDO:0010298	HP:0002827	HPO_annotations	curated_association
MONDO:0010298	HP:0000029	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0100716	HPO_annotations	curated_association
MONDO:0010298	HP:0001257	HPO_annotations	curated_association
MONDO:0010298	HP:0001854	HPO_annotations	curated_association
MONDO:0010298	HP:0000787	HPO_annotations	inferred_mapping
MONDO:0010298	HP:0002149	HPO_annotations	curated_association
MONDO:0008699	HP:0000252	HPO_annotations	inferred_mapping
MONDO:0008699	HP:0002571	HPO_annotations	inferred_mapping
MONDO:0008699	HP:0000007	HPO_annotations	inferred_mapping
MONDO:0008699	HP:0000565	HPO_annotations	inferred_mapping
MONDO:0008699	HP:0001249	HPO_annotations	inferred_mapping
MONDO:0008699	HP:0001007	HPO_annotations	inferred_mapping
MONDO:0007408	HP:0011252	HPO_annotations	inferred_mapping
MONDO:0007408	HP:0000356	HPO_annotations	inferred_mapping
MONDO:0007408	HP:0000006	HPO_annotations	inferred_mapping
MONDO:0014230	HP:0003621	HPO_annotations	curated_association
MONDO:0014230	HP:0009098	HPO_annotations	curated_association
MONDO:0014230	HP:0100825	HPO_annotations	curated_association
MONDO:0014230	HP:0011463	HPO_annotations	curated_association
MONDO:0014230	HP:0001051	HPO_annotations	curated_association
MONDO:0014230	HP:0000007	HPO_annotations	curated_association
MONDO:0014230	HP:0000158	HPO_annotations	curated_association
MONDO:0014230	HP:0000498	HPO_annotations	curated_association
MONDO:0014230	HP:0012203	HPO_annotations	curated_association
MONDO:0013160	HP:0003236	HPO_annotations	curated_association
MONDO:0013160	HP:0010628	HPO_annotations	curated_association
MONDO:0013160	HP:0003577	HPO_annotations	curated_association
MONDO:0013160	HP:0000486	HPO_annotations	curated_association
MONDO:0013160	HP:0002540	HPO_annotations	curated_association
MONDO:0013160	HP:0002120	HPO_annotations	curated_association
MONDO:0013160	HP:0001371	HPO_annotations	curated_association
MONDO:0013160	HP:0025169	HPO_annotations	curated_association
MONDO:0013160	HP:0001252	HPO_annotations	curated_association
MONDO:0013160	HP:0000580	HPO_annotations	curated_association
MONDO:0013160	HP:0001290	HPO_annotations	curated_association
MONDO:0013160	HP:0001270	HPO_annotations	curated_association
MONDO:0013160	HP:0010864	HPO_annotations	curated_association
MONDO:0013160	HP:0003307	HPO_annotations	curated_association
MONDO:0013160	HP:0002119	HPO_annotations	curated_association
MONDO:0013160	HP:0000158	HPO_annotations	curated_association
MONDO:0013160	HP:0003701	HPO_annotations	curated_association
MONDO:0013160	HP:0001265	HPO_annotations	curated_association
MONDO:0013160	HP:0001320	HPO_annotations	curated_association
MONDO:0013160	HP:0003324	HPO_annotations	curated_association
MONDO:0013160	HP:0000252	HPO_annotations	curated_association
MONDO:0013160	HP:0000054	HPO_annotations	curated_association
MONDO:0013160	HP:0002650	HPO_annotations	curated_association
MONDO:0013160	HP:0001321	HPO_annotations	curated_association
MONDO:0013160	HP:0002079	HPO_annotations	curated_association
MONDO:0013160	HP:0000194	HPO_annotations	curated_association
MONDO:0013160	HP:0001284	HPO_annotations	curated_association
MONDO:0013160	HP:0003560	HPO_annotations	curated_association
MONDO:0013160	HP:0002093	HPO_annotations	curated_association
MONDO:0013160	HP:0002827	HPO_annotations	curated_association
MONDO:0013160	HP:0000007	HPO_annotations	curated_association
MONDO:0013160	HP:0001712	HPO_annotations	curated_association
MONDO:0013160	HP:0003712	HPO_annotations	curated_association
MONDO:0013160	HP:0000028	HPO_annotations	curated_association
MONDO:0013160	HP:0000545	HPO_annotations	curated_association
MONDO:0033201	HP:0001751	HPO_annotations	curated_association
MONDO:0033201	HP:0000365	HPO_annotations	curated_association
MONDO:0033201	HP:0000407	HPO_annotations	curated_association
MONDO:0033201	HP:0011463	HPO_annotations	curated_association
MONDO:0033201	HP:0003593	HPO_annotations	curated_association
MONDO:0033201	HP:0000007	HPO_annotations	curated_association
MONDO:0033201	HP:0000505	HPO_annotations	curated_association
MONDO:0033201	HP:0000479	HPO_annotations	curated_association
MONDO:0010608	HP:0100556	HPO_annotations	curated_association
MONDO:0010608	HP:0001250	HPO_annotations	inferred_mapping
MONDO:0010608	HP:0000924	HPO_annotations	inferred_mapping
MONDO:0010608	HP:0001419	HPO_annotations	curated_association
MONDO:0010608	HP:0001269	HPO_annotations	inferred_mapping
MONDO:0015021	HP:0002421	HPO_annotations	curated_association
MONDO:0015021	HP:0000483	HPO_annotations	curated_association
MONDO:0015021	HP:0000486	HPO_annotations	curated_association
MONDO:0015021	HP:0004322	HPO_annotations	curated_association
MONDO:0015021	HP:0001250	HPO_annotations	curated_association
MONDO:0015021	HP:0002066	HPO_annotations	curated_association
MONDO:0015021	HP:0003593	HPO_annotations	curated_association
MONDO:0015021	HP:0002020	HPO_annotations	curated_association
MONDO:0015021	HP:0001251	HPO_annotations	curated_association
MONDO:0015021	HP:0001290	HPO_annotations	curated_association
MONDO:0015021	HP:0000319	HPO_annotations	curated_association
MONDO:0015021	HP:0011220	HPO_annotations	curated_association
MONDO:0015021	HP:0000316	HPO_annotations	curated_association
MONDO:0015021	HP:0000358	HPO_annotations	curated_association
MONDO:0015021	HP:0001249	HPO_annotations	curated_association
MONDO:0015021	HP:0003623	HPO_annotations	curated_association
MONDO:0015021	HP:0000252	HPO_annotations	curated_association
MONDO:0015021	HP:0000054	HPO_annotations	curated_association
MONDO:0015021	HP:0000494	HPO_annotations	curated_association
MONDO:0015021	HP:0002078	HPO_annotations	curated_association
MONDO:0015021	HP:0000574	HPO_annotations	curated_association
MONDO:0015021	HP:0000331	HPO_annotations	curated_association
MONDO:0015021	HP:0001260	HPO_annotations	curated_association
MONDO:0015021	HP:0000490	HPO_annotations	curated_association
MONDO:0015021	HP:0001263	HPO_annotations	curated_association
MONDO:0015021	HP:0001182	HPO_annotations	curated_association
MONDO:0015021	HP:0011098	HPO_annotations	curated_association
MONDO:0015021	HP:0000369	HPO_annotations	curated_association
MONDO:0015021	HP:0000325	HPO_annotations	curated_association
MONDO:0015021	HP:0000006	HPO_annotations	curated_association
MONDO:0015021	HP:0008947	HPO_annotations	curated_association
MONDO:0015021	HP:0000385	HPO_annotations	curated_association
MONDO:0015021	HP:0000582	HPO_annotations	curated_association
MONDO:0015021	HP:0001310	HPO_annotations	curated_association
MONDO:0015021	HP:0000463	HPO_annotations	curated_association
MONDO:0015021	HP:0002002	HPO_annotations	curated_association
MONDO:0015021	HP:0001272	HPO_annotations	curated_association
MONDO:0015021	HP:0010862	HPO_annotations	curated_association
MONDO:0015021	HP:0001270	HPO_annotations	curated_association
MONDO:0015021	HP:0030319	HPO_annotations	curated_association
MONDO:0015021	HP:0007021	HPO_annotations	curated_association
MONDO:0015021	HP:0000337	HPO_annotations	curated_association
MONDO:0015021	HP:0000733	HPO_annotations	curated_association
MONDO:0015021	HP:0000219	HPO_annotations	curated_association
MONDO:0015021	HP:0002714	HPO_annotations	curated_association
MONDO:0015021	HP:0000537	HPO_annotations	curated_association
MONDO:0015021	HP:0000455	HPO_annotations	curated_association
MONDO:0015021	HP:0000179	HPO_annotations	curated_association
MONDO:0015021	HP:0000215	HPO_annotations	curated_association
MONDO:0015021	HP:0002058	HPO_annotations	curated_association
MONDO:0015021	HP:0000396	HPO_annotations	curated_association
MONDO:0015021	HP:0001562	HPO_annotations	curated_association
MONDO:0015021	HP:0001320	HPO_annotations	curated_association
MONDO:0015021	HP:0008936	HPO_annotations	curated_association
MONDO:0015021	HP:0002015	HPO_annotations	curated_association
MONDO:0015021	HP:0000076	HPO_annotations	curated_association
MONDO:0015021	HP:0002136	HPO_annotations	curated_association
MONDO:0015021	HP:0000750	HPO_annotations	curated_association
MONDO:0015021	HP:0031936	HPO_annotations	curated_association
MONDO:0015021	HP:0000276	HPO_annotations	curated_association
MONDO:0015021	HP:0003186	HPO_annotations	curated_association
MONDO:0015021	HP:0011822	HPO_annotations	curated_association
MONDO:0015021	HP:0011228	HPO_annotations	curated_association
MONDO:0015021	HP:0000426	HPO_annotations	curated_association
MONDO:0015021	HP:0001558	HPO_annotations	curated_association
MONDO:0015021	HP:0000348	HPO_annotations	curated_association
MONDO:0015021	HP:0000664	HPO_annotations	curated_association
MONDO:0015021	HP:0000268	HPO_annotations	curated_association
MONDO:0015021	HP:0000300	HPO_annotations	curated_association
MONDO:0015021	HP:0000028	HPO_annotations	curated_association
MONDO:0009335	HP:0005356	HPO_annotations	curated_association
MONDO:0009335	HP:0001250	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0003077	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0005575	HPO_annotations	curated_association
MONDO:0009335	HP:0002381	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0100543	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0000979	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0001923	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0001945	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0001269	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0002014	HPO_annotations	curated_association
MONDO:0009335	HP:0005369	HPO_annotations	curated_association
MONDO:0009335	HP:0001981	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0005421	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0001919	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0001937	HPO_annotations	curated_association
MONDO:0009335	HP:0000822	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0000007	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0100519	HPO_annotations	curated_association
MONDO:0009335	HP:0001873	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0000006	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0003138	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0003259	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0005416	HPO_annotations	inferred_mapping
MONDO:0009335	HP:0001259	HPO_annotations	inferred_mapping
MONDO:0011106	HP:0001132	HPO_annotations	curated_association
MONDO:0011106	HP:0012629	HPO_annotations	curated_association
MONDO:0011106	HP:0031624	HPO_annotations	curated_association
MONDO:0011106	HP:0009381	HPO_annotations	curated_association
MONDO:0011106	HP:0000518	HPO_annotations	curated_association
MONDO:0011106	HP:0011463	HPO_annotations	curated_association
MONDO:0011106	HP:0010055	HPO_annotations	curated_association
MONDO:0011106	HP:0011483	HPO_annotations	curated_association
MONDO:0011106	HP:0007663	HPO_annotations	curated_association
MONDO:0011106	HP:0020125	HPO_annotations	curated_association
MONDO:0011106	HP:0000218	HPO_annotations	curated_association
MONDO:0011106	HP:0000278	HPO_annotations	curated_association
MONDO:0011106	HP:0001763	HPO_annotations	curated_association
MONDO:0011106	HP:0000594	HPO_annotations	curated_association
MONDO:0011106	HP:0001089	HPO_annotations	curated_association
MONDO:0011106	HP:0001166	HPO_annotations	curated_association
MONDO:0011106	HP:0000494	HPO_annotations	curated_association
MONDO:0011106	HP:0000276	HPO_annotations	curated_association
MONDO:0011106	HP:0002156	HPO_annotations	curated_association
MONDO:0011106	HP:0001382	HPO_annotations	curated_association
MONDO:0011106	HP:0007906	HPO_annotations	curated_association
MONDO:0011106	HP:0000193	HPO_annotations	curated_association
MONDO:0011106	HP:0000272	HPO_annotations	curated_association
MONDO:0011106	HP:0001083	HPO_annotations	curated_association
MONDO:0011106	HP:0011003	HPO_annotations	curated_association
MONDO:0011106	HP:0034375	HPO_annotations	curated_association
MONDO:0011106	HP:0000448	HPO_annotations	curated_association
MONDO:0011106	HP:0000426	HPO_annotations	curated_association
MONDO:0011106	HP:0000767	HPO_annotations	curated_association
MONDO:0011106	HP:0000568	HPO_annotations	curated_association
MONDO:0011106	HP:0000689	HPO_annotations	curated_association
MONDO:0011106	HP:0000007	HPO_annotations	curated_association
MONDO:0011106	HP:0000505	HPO_annotations	curated_association
MONDO:0011106	HP:0002967	HPO_annotations	curated_association
MONDO:0011106	HP:0000444	HPO_annotations	curated_association
MONDO:0011106	HP:0000445	HPO_annotations	curated_association
MONDO:0011106	HP:0000324	HPO_annotations	curated_association
MONDO:0013334	HP:0005623	HPO_annotations	curated_association
MONDO:0013334	HP:0009816	HPO_annotations	curated_association
MONDO:0013334	HP:0005105	HPO_annotations	curated_association
MONDO:0013334	HP:0002650	HPO_annotations	curated_association
MONDO:0013334	HP:0002101	HPO_annotations	curated_association
MONDO:0013334	HP:0000085	HPO_annotations	curated_association
MONDO:0013334	HP:0010576	HPO_annotations	curated_association
MONDO:0013334	HP:0011861	HPO_annotations	curated_association
MONDO:0013334	HP:0034199	HPO_annotations	curated_association
MONDO:0013334	HP:0011461	HPO_annotations	curated_association
MONDO:0013334	HP:0001636	HPO_annotations	curated_association
MONDO:0013334	HP:0000007	HPO_annotations	curated_association
MONDO:0013334	HP:0001558	HPO_annotations	curated_association
MONDO:0013334	HP:0009004	HPO_annotations	curated_association
MONDO:0013334	HP:0000568	HPO_annotations	curated_association
MONDO:0013334	HP:0001539	HPO_annotations	curated_association
MONDO:0013334	HP:0000202	HPO_annotations	curated_association
MONDO:0013334	HP:0025815	HPO_annotations	curated_association
MONDO:0013334	HP:0000776	HPO_annotations	curated_association
MONDO:0013334	HP:0000963	HPO_annotations	curated_association
MONDO:0013334	HP:0009824	HPO_annotations	curated_association
MONDO:0007725	HP:0040138	HPO_annotations	inferred_mapping
MONDO:0007725	HP:0008069	HPO_annotations	inferred_mapping
MONDO:0007725	HP:0000006	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0001562	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0001892	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0001396	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0003577	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0001399	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0003452	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0001395	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0001394	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0001790	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0003281	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0011031	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0000007	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0001404	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0001943	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0001511	HPO_annotations	inferred_mapping
MONDO:0009275	HP:0006579	HPO_annotations	curated_association
MONDO:0009275	HP:0003678	HPO_annotations	inferred_mapping
MONDO:0008109	HP:0000006	HPO_annotations	inferred_mapping
MONDO:0008109	HP:0000478	HPO_annotations	inferred_mapping
MONDO:0007052	HP:0030269	HPO_annotations	curated_association
MONDO:0007052	HP:0000870	HPO_annotations	curated_association
MONDO:0007052	HP:0002893	HPO_annotations	curated_association
MONDO:0007052	HP:0001442	HPO_annotations	curated_association
MONDO:0007052	HP:0000280	HPO_annotations	curated_association
MONDO:0007052	HP:0011760	HPO_annotations	curated_association
MONDO:0007052	HP:0000858	HPO_annotations	curated_association
MONDO:0007052	HP:0033794	HPO_annotations	curated_association
MONDO:0007052	HP:0011462	HPO_annotations	curated_association
MONDO:0007052	HP:0000822	HPO_annotations	curated_association
MONDO:0007052	HP:0100829	HPO_annotations	curated_association
MONDO:0007052	HP:0001712	HPO_annotations	curated_association
MONDO:0007052	HP:0001638	HPO_annotations	curated_association
MONDO:0007052	HP:0000845	HPO_annotations	curated_association
MONDO:0007052	HP:0000006	HPO_annotations	curated_association
MONDO:0007052	HP:0006767	HPO_annotations	curated_association
MONDO:0010070	HP:0007759	HPO_annotations	curated_association
MONDO:0010070	HP:0007957	HPO_annotations	curated_association
MONDO:0010070	HP:0100864	HPO_annotations	inferred_mapping
MONDO:0010070	HP:0100866	HPO_annotations	curated_association
MONDO:0010070	HP:0000938	HPO_annotations	curated_association
MONDO:0010070	HP:0001249	HPO_annotations	curated_association
MONDO:0010070	HP:0003026	HPO_annotations	inferred_mapping
MONDO:0010070	HP:0003301	HPO_annotations	curated_association
MONDO:0010070	HP:0003521	HPO_annotations	curated_association
MONDO:0010070	HP:0008418	HPO_annotations	inferred_mapping
MONDO:0010070	HP:0003621	HPO_annotations	curated_association
MONDO:0010070	HP:0002650	HPO_annotations	inferred_mapping
MONDO:0010070	HP:0005004	HPO_annotations	inferred_mapping
MONDO:0010070	HP:0000470	HPO_annotations	inferred_mapping
MONDO:0010070	HP:0012774	HPO_annotations	curated_association
MONDO:0010070	HP:0003180	HPO_annotations	inferred_mapping
MONDO:0010070	HP:0034770	HPO_annotations	curated_association
MONDO:0010070	HP:0002808	HPO_annotations	curated_association
MONDO:0010070	HP:0000926	HPO_annotations	curated_association
MONDO:0010070	HP:0000007	HPO_annotations	inferred_mapping
MONDO:0010070	HP:0000768	HPO_annotations	inferred_mapping
MONDO:0010070	HP:0002945	HPO_annotations	curated_association
MONDO:0010070	HP:0003418	HPO_annotations	curated_association
MONDO:0010070	HP:0002943	HPO_annotations	curated_association
MONDO:0010070	HP:0003952	HPO_annotations	inferred_mapping
MONDO:0008514	HP:0009162	HPO_annotations	curated_association
MONDO:0008514	HP:0011939	HPO_annotations	curated_association
MONDO:0008514	HP:0010705	HPO_annotations	curated_association
MONDO:0008514	HP:0001770	HPO_annotations	curated_association
MONDO:0008514	HP:0009237	HPO_annotations	curated_association
MONDO:0008514	HP:0000006	HPO_annotations	curated_association
MONDO:0800437	HP:0000286	HPO_annotations	curated_association
MONDO:0800437	HP:0003236	HPO_annotations	curated_association
MONDO:0800437	HP:0001250	HPO_annotations	curated_association
MONDO:0800437	HP:0003198	HPO_annotations	curated_association
MONDO:0800437	HP:0001371	HPO_annotations	curated_association
MONDO:0800437	HP:0006829	HPO_annotations	curated_association
MONDO:0800437	HP:0001252	HPO_annotations	inferred_mapping
MONDO:0800437	HP:0003593	HPO_annotations	inferred_mapping
MONDO:0800437	HP:0000162	HPO_annotations	curated_association
MONDO:0800437	HP:0002020	HPO_annotations	curated_association
MONDO:0800437	HP:0002460	HPO_annotations	curated_association
MONDO:0800437	HP:0001290	HPO_annotations	inferred_mapping
MONDO:0800437	HP:0000518	HPO_annotations	curated_association
MONDO:0800437	HP:0003701	HPO_annotations	curated_association
